Android application is debugging.
Loaded assembly: /storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/XamarinForms_ListviewSelection.Droid.dll
Loaded assembly: /storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/FormsViewGroup.dll [External]
02-12 15:43:54.856 D/Mono    ( 4064): AOT: image 'Java.Interop.dll.so' not found: dlopen failed: library "/data/app/com.xamarin.xamarinforms_listviewselection-1/lib/x86/libaot-Java.Interop.dll.so" not found
02-12 15:43:54.856 D/Mono    ( 4064): AOT: image '/usr/local/lib/mono/aot-cache/x86/Java.Interop.dll.so' not found: dlopen failed: library "/data/app/com.xamarin.xamarinforms_listviewselection-1/lib/x86/libaot-Java.Interop.dll.so" not found
02-12 15:43:54.856 D/Mono    ( 4064): Config attempting to parse: 'Java.Interop.dll.config'.
02-12 15:43:54.856 D/Mono    ( 4064): Config attempting to parse: '/usr/local/etc/mono/assemblies/Java.Interop/Java.Interop.config'.
02-12 15:43:54.856 D/Mono    ( 4064): Assembly Ref addref Mono.Android[0xa3b1e5e0] -> Java.Interop[0xa3175000]: 2
02-12 15:43:54.857 D/Mono    ( 4064): Image addref System.Runtime[0xa3b1e580] -> System.Runtime.dll[0xa3170a00]: 2
02-12 15:43:54.857 D/Mono    ( 4064): Prepared to set up assembly 'System.Runtime' (System.Runtime.dll)
02-12 15:43:54.857 D/Mono    ( 4064): Assembly System.Runtime[0xa3b1e580] added to domain RootDomain, ref_count=1
Loaded assembly: /storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/Xamarin.Forms.Platform.Android.dll [External]02-12 15:43:54.858 D/Mono    ( 4064): AOT: image 'System.Runtime.dll.so' not found: dlopen failed: library "/data/app/com.xamarin.xamarinforms_listviewselection-1/lib/x86/libaot-System.Runtime.dll.so" not found

02-12 15:43:54.858 D/Mono    ( 4064): AOT: image '/usr/local/lib/mono/aot-cache/x86/System.Runtime.dll.so' not found: dlopen failed: library "/data/app/com.xamarin.xamarinforms_listviewselection-1/lib/x86/libaot-System.Runtime.dll.so" not found
02-12 15:43:54.858 D/Mono    ( 4064): Config attempting to parse: 'System.Runtime.dll.config'.
02-12 15:43:54.858 D/Mono    ( 4064): Config attempting to parse: '/usr/local/etc/mono/assemblies/System.Runtime/System.Runtime.config'.
02-12 15:43:54.858 D/Mono    ( 4064): Assembly Ref addref Java.Interop[0xa3175000] -> System.Runtime[0xa3b1e580]: 2
02-12 15:43:54.859 D/Mono    ( 4064): Assembly Ref addref System.Runtime[0xa3b1e580] -> mscorlib[0xa3b1e460]: 3
02-12 15:43:54.859 W/monodroid( 4064): Calling into managed runtime init
Loaded assembly: /storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/Xamarin.Forms.Platform.dll [External]
Loaded assembly: /storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/Xamarin.Forms.Xaml.dll [External]
Loaded assembly: /storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/XamarinForms_ListviewSelection.dll
Loaded assembly: Mono.Android.dll [External]
Loaded assembly: Java.Interop.dll [External]
Loaded assembly: System.Runtime.dll [External]
Resolved pending breakpoint for 'Android.Runtime.JNIEnv.RegisterJniNatives(System.IntPtr, int, System.IntPtr, System.IntPtr, int)' to [0x0](no debug symbols).
02-12 15:43:55.075 D/Mono    ( 4064): Image addref System.Collections.Concurrent[0xa3175060] -> System.Collections.Concurrent.dll[0xa3171900]: 2
02-12 15:43:55.075 D/Mono    ( 4064): Prepared to set up assembly 'System.Collections.Concurrent' (System.Collections.Concurrent.dll)
02-12 15:43:55.075 D/Mono    ( 4064): Assembly System.Collections.Concurrent[0xa3175060] added to domain RootDomain, ref_count=1
02-12 15:43:55.077 D/Mono    ( 4064): AOT: image 'System.Collections.Concurrent.dll.so' not found: dlopen failed: library "/data/app/com.xamarin.xamarinforms_listviewselection-1/lib/x86/libaot-System.Collections.Concurrent.dll.so" not found
02-12 15:43:55.077 D/Mono    ( 4064): AOT: image '/usr/local/lib/mono/aot-cache/x86/System.Collections.Concurrent.dll.so' not found: dlopen failed: library "/data/app/com.xamarin.xamarinforms_listviewselection-1/lib/x86/libaot-System.Collections.Concurrent.dll.so" not found
02-12 15:43:55.077 D/Mono    ( 4064): Config attempting to parse: 'System.Collections.Concurrent.dll.config'.
02-12 15:43:55.077 D/Mono    ( 4064): Config attempting to parse: '/usr/local/etc/mono/assemblies/System.Collections.Concurrent/System.Collections.Concurrent.config'.
02-12 15:43:55.077 D/Mono    ( 4064): Assembly Ref addref Java.Interop[0xa3175000] -> System.Collections.Concurrent[0xa3175060]: 2
02-12 15:43:55.077 D/Mono    ( 4064): Assembly Ref addref System.Collections.Concurrent[0xa3175060] -> mscorlib[0xa3b1e460]: 4
Loaded assembly: System.Collections.Concurrent.dll [External]
02-12 15:43:55.153 D/Mono    ( 4064): Image addref System.Threading[0xa3175120] -> System.Threading.dll[0xa3171e00]: 2
02-12 15:43:55.153 D/Mono    ( 4064): Prepared to set up assembly 'System.Threading' (System.Threading.dll)
02-12 15:43:55.153 D/Mono    ( 4064): Assembly System.Threading[0xa3175120] added to domain RootDomain, ref_count=1
02-12 15:43:55.154 D/Mono    ( 4064): AOT: image 'System.Threading.dll.so' not found: dlopen failed: library "/data/app/com.xamarin.xamarinforms_listviewselection-1/lib/x86/libaot-System.Threading.dll.so" not found
02-12 15:43:55.154 D/Mono    ( 4064): AOT: image '/usr/local/lib/mono/aot-cache/x86/System.Threading.dll.so' not found: dlopen failed: library "/data/app/com.xamarin.xamarinforms_listviewselection-1/lib/x86/libaot-System.Threading.dll.so" not found
02-12 15:43:55.154 D/Mono    ( 4064): Config attempting to parse: 'System.Threading.dll.config'.
02-12 15:43:55.154 D/Mono    ( 4064): Config attempting to parse: '/usr/local/etc/mono/assemblies/System.Threading/System.Threading.config'.
02-12 15:43:55.154 D/Mono    ( 4064): Assembly Ref addref Java.Interop[0xa3175000] -> System.Threading[0xa3175120]: 2
02-12 15:43:55.154 D/Mono    ( 4064): Assembly Ref addref System.Threading[0xa3175120] -> mscorlib[0xa3b1e460]: 5Loaded assembly: System.Threading.dll [External]

02-12 15:43:55.175 D/Mono    ( 4064): Image addref System.Runtime.InteropServices[0xa31752a0] -> System.Runtime.InteropServices.dll[0xa3172300]: 2
02-12 15:43:55.175 D/Mono    ( 4064): Prepared to set up assembly 'System.Runtime.InteropServices' (System.Runtime.InteropServices.dll)
02-12 15:43:55.175 D/Mono    ( 4064): Assembly System.Runtime.InteropServices[0xa31752a0] added to domain RootDomain, ref_count=1
02-12 15:43:55.177 D/Mono    ( 4064): AOT: image 'System.Runtime.InteropServices.dll.so' not found: dlopen failed: library "/data/app/com.xamarin.xamarinforms_listviewselection-1/lib/x86/libaot-System.Runtime.InteropServices.dll.so" not found
02-12 15:43:55.177 D/Mono    ( 4064): AOT: image '/usr/local/lib/mono/aot-cache/x86/System.Runtime.InteropServices.dll.so' not found: dlopen failed: library "/data/app/com.xamarin.xamarinforms_listviewselection-1/lib/x86/libaot-System.Runtime.InteropServices.dll.so" not found
02-12 15:43:55.177 D/Mono    ( 4064): Config attempting to parse: 'System.Runtime.InteropServices.dll.config'.
02-12 15:43:55.177 D/Mono    ( 4064): Config attempting to parse: '/usr/local/etc/mono/assemblies/System.Runtime.InteropServices/System.Runtime.InteropServices.config'.
02-12 15:43:55.177 D/Mono    ( 4064): Assembly Ref addref Java.Interop[0xa3175000] -> System.Runtime.InteropServices[0xa31752a0]: 2
02-12 15:43:55.177 D/Mono    ( 4064): Assembly Ref addref System.Runtime.InteropServices[0xa31752a0] -> mscorlib[0xa3b1e460]: 6
Loaded assembly: System.Runtime.InteropServices.dll [External]
02-12 15:43:55.216 D/Mono    ( 4064): DllImport attempting to load: '__Internal'.
02-12 15:43:55.217 D/Mono    ( 4064): DllImport loaded library '(null)'.
02-12 15:43:55.217 D/Mono    ( 4064): DllImport searching in: '__Internal' ('(null)').
02-12 15:43:55.217 D/Mono    ( 4064): Searching for 'java_interop_jnienv_get_java_vm'.
02-12 15:43:55.217 D/Mono    ( 4064): Probing 'java_interop_jnienv_get_java_vm'.
02-12 15:43:55.217 D/Mono    ( 4064): Found as 'java_interop_jnienv_get_java_vm'.
02-12 15:43:55.260 D/Mono    ( 4064): DllImport attempting to load: '__Internal'.
02-12 15:43:55.260 D/Mono    ( 4064): DllImport loaded library '(null)'.
02-12 15:43:55.260 D/Mono    ( 4064): DllImport searching in: '__Internal' ('(null)').
02-12 15:43:55.260 D/Mono    ( 4064): Searching for '_monodroid_gref_log_new'.
02-12 15:43:55.260 D/Mono    ( 4064): Probing '_monodroid_gref_log_new'.
02-12 15:43:55.260 D/Mono    ( 4064): Found as '_monodroid_gref_log_new'.
02-12 15:43:55.262 D/Mono    ( 4064): DllImport searching in: '__Internal' ('(null)').
02-12 15:43:55.262 D/Mono    ( 4064): Searching for 'java_interop_jnienv_new_global_ref'.
02-12 15:43:55.262 D/Mono    ( 4064): Probing 'java_interop_jnienv_new_global_ref'.
02-12 15:43:55.262 D/Mono    ( 4064): Found as 'java_interop_jnienv_new_global_ref'.
02-12 15:43:55.265 D/Mono    ( 4064): DllImport searching in: '__Internal' ('(null)').
02-12 15:43:55.265 D/Mono    ( 4064): Searching for '_monodroid_gref_get'.
02-12 15:43:55.265 D/Mono    ( 4064): Probing '_monodroid_gref_get'.
02-12 15:43:55.265 D/Mono    ( 4064): Found as '_monodroid_gref_get'.
02-12 15:43:55.301 D/Mono    ( 4064): Image addref System.Reflection[0xa3175240] -> System.Reflection.dll[0xa3173700]: 2
02-12 15:43:55.301 D/Mono    ( 4064): Prepared to set up assembly 'System.Reflection' (System.Reflection.dll)
02-12 15:43:55.301 D/Mono    ( 4064): Assembly System.Reflection[0xa3175240] added to domain RootDomain, ref_count=1
02-12 15:43:55.303 D/Mono    ( 4064): AOT: image 'System.Reflection.dll.so' not found: dlopen failed: library "/data/app/com.xamarin.xamarinforms_listviewselection-1/lib/x86/libaot-System.Reflection.dll.so" not found
02-12 15:43:55.303 D/Mono    ( 4064): AOT: image '/usr/local/lib/mono/aot-cache/x86/System.Reflection.dll.so' not found: dlopen failed: library "/data/app/com.xamarin.xamarinforms_listviewselection-1/lib/x86/libaot-System.Reflection.dll.so" not found
02-12 15:43:55.303 D/Mono    ( 4064): Config attempting to parse: 'System.Reflection.dll.config'.
02-12 15:43:55.303 D/Mono    ( 4064): Config attempting to parse: '/usr/local/etc/mono/assemblies/System.Reflection/System.Reflection.config'.
02-12 15:43:55.303 D/Mono    ( 4064): Assembly Ref addref Java.Interop[0xa3175000] -> System.Reflection[0xa3175240]: 2
02-12 15:43:55.303 D/Mono    ( 4064): Assembly Ref addref System.Reflection[0xa3175240] -> mscorlib[0xa3b1e460]: 7
Loaded assembly: System.Reflection.dll [External]
02-12 15:43:55.311 D/Mono    ( 4064): Image addref System.Collections[0xa31750c0] -> System.Collections.dll[0xa3173200]: 2
02-12 15:43:55.311 D/Mono    ( 4064): Prepared to set up assembly 'System.Collections' (System.Collections.dll)
02-12 15:43:55.311 D/Mono    ( 4064): Assembly System.Collections[0xa31750c0] added to domain RootDomain, ref_count=1
02-12 15:43:55.312 D/Mono    ( 4064): AOT: image 'System.Collections.dll.so' not found: dlopen failed: library "/data/app/com.xamarin.xamarinforms_listviewselection-1/lib/x86/libaot-System.Collections.dll.so" not found
02-12 15:43:55.312 D/Mono    ( 4064): AOT: image '/usr/local/lib/mono/aot-cache/x86/System.Collections.dll.so' not found: dlopen failed: library "/data/app/com.xamarin.xamarinforms_listviewselection-1/lib/x86/libaot-System.Collections.dll.so" not found
02-12 15:43:55.312 D/Mono    ( 4064): Config attempting to parse: 'System.Collections.dll.config'.
02-12 15:43:55.312 D/Mono    ( 4064): Config attempting to parse: '/usr/local/etc/mono/assemblies/System.Collections/System.Collections.config'.
02-12 15:43:55.312 D/Mono    ( 4064): Assembly Ref addref Java.Interop[0xa3175000] -> System.Collections[0xa31750c0]: 2
Loaded assembly: System.Collections.dll [External]02-12 15:43:55.313 D/Mono    ( 4064): Assembly Ref addref System.Collections[0xa31750c0] -> mscorlib[0xa3b1e460]: 8

02-12 15:43:55.351 D/Mono    ( 4064): DllImport searching in: '__Internal' ('(null)').
02-12 15:43:55.351 D/Mono    ( 4064): Searching for 'java_interop_jnienv_find_class'.
02-12 15:43:55.351 D/Mono    ( 4064): Probing 'java_interop_jnienv_find_class'.
02-12 15:43:55.351 D/Mono    ( 4064): Found as 'java_interop_jnienv_find_class'.
02-12 15:43:55.351 D/Mono    ( 4064): DllImport searching in: '__Internal' ('(null)').
02-12 15:43:55.351 D/Mono    ( 4064): Searching for 'java_interop_jnienv_exception_clear'.
02-12 15:43:55.351 D/Mono    ( 4064): Probing 'java_interop_jnienv_exception_clear'.
02-12 15:43:55.351 D/Mono    ( 4064): Found as 'java_interop_jnienv_exception_clear'.
02-12 15:43:55.352 D/Mono    ( 4064): DllImport searching in: '__Internal' ('(null)').
02-12 15:43:55.352 D/Mono    ( 4064): Searching for 'java_interop_jnienv_call_object_method_a'.
02-12 15:43:55.352 D/Mono    ( 4064): Probing 'java_interop_jnienv_call_object_method_a'.
02-12 15:43:55.352 D/Mono    ( 4064): Found as 'java_interop_jnienv_call_object_method_a'.
02-12 15:43:55.352 D/Mono    ( 4064): DllImport searching in: '__Internal' ('(null)').
02-12 15:43:55.352 D/Mono    ( 4064): Searching for 'java_interop_jnienv_delete_local_ref'.
02-12 15:43:55.352 D/Mono    ( 4064): Probing 'java_interop_jnienv_delete_local_ref'.
02-12 15:43:55.352 D/Mono    ( 4064): Found as 'java_interop_jnienv_delete_local_ref'.
02-12 15:43:55.360 D/Mono    ( 4064): DllImport searching in: '__Internal' ('(null)').
02-12 15:43:55.360 D/Mono    ( 4064): Searching for '_monodroid_lref_log_new'.
02-12 15:43:55.360 D/Mono    ( 4064): Probing '_monodroid_lref_log_new'.
02-12 15:43:55.360 D/Mono    ( 4064): Found as '_monodroid_lref_log_new'.
02-12 15:43:55.368 D/Mono    ( 4064): DllImport searching in: '__Internal' ('(null)').
02-12 15:43:55.368 D/Mono    ( 4064): Searching for '_monodroid_lref_log_delete'.
02-12 15:43:55.368 D/Mono    ( 4064): Probing '_monodroid_lref_log_delete'.
02-12 15:43:55.368 D/Mono    ( 4064): Found as '_monodroid_lref_log_delete'.
02-12 15:43:55.375 D/Mono    ( 4064): DllImport searching in: '__Internal' ('(null)').
02-12 15:43:55.375 D/Mono    ( 4064): Searching for 'java_interop_jnienv_get_method_id'.
02-12 15:43:55.375 D/Mono    ( 4064): Probing 'java_interop_jnienv_get_method_id'.
02-12 15:43:55.375 D/Mono    ( 4064): Found as 'java_interop_jnienv_get_method_id'.
02-12 15:43:55.380 D/Mono    ( 4064): DllImport searching in: '__Internal' ('(null)').
02-12 15:43:55.380 D/Mono    ( 4064): Searching for '_monodroid_gref_log_delete'.
02-12 15:43:55.380 D/Mono    ( 4064): Probing '_monodroid_gref_log_delete'.
02-12 15:43:55.380 D/Mono    ( 4064): Found as '_monodroid_gref_log_delete'.
02-12 15:43:55.383 D/Mono    ( 4064): DllImport searching in: '__Internal' ('(null)').
02-12 15:43:55.383 D/Mono    ( 4064): Searching for 'java_interop_jnienv_delete_global_ref'.
02-12 15:43:55.383 D/Mono    ( 4064): Probing 'java_interop_jnienv_delete_global_ref'.
02-12 15:43:55.383 D/Mono    ( 4064): Found as 'java_interop_jnienv_delete_global_ref'.
02-12 15:43:55.392 D/Mono    ( 4064): DllImport searching in: '__Internal' ('(null)').
02-12 15:43:55.392 D/Mono    ( 4064): Searching for 'java_interop_jnienv_get_static_method_id'.
02-12 15:43:55.392 D/Mono    ( 4064): Probing 'java_interop_jnienv_get_static_method_id'.
02-12 15:43:55.392 D/Mono    ( 4064): Found as 'java_interop_jnienv_get_static_method_id'.
02-12 15:43:55.403 D/Mono    ( 4064): DllImport searching in: '__Internal' ('(null)').
02-12 15:43:55.403 D/Mono    ( 4064): Searching for 'java_interop_jnienv_call_static_object_method_a'.
02-12 15:43:55.403 D/Mono    ( 4064): Probing 'java_interop_jnienv_call_static_object_method_a'.
02-12 15:43:55.403 D/Mono    ( 4064): Found as 'java_interop_jnienv_call_static_object_method_a'.
02-12 15:43:55.415 D/Mono    ( 4064): DllImport searching in: '__Internal' ('(null)').
02-12 15:43:55.415 D/Mono    ( 4064): Searching for '_monodroid_get_identity_hash_code'.
02-12 15:43:55.415 D/Mono    ( 4064): Probing '_monodroid_get_identity_hash_code'.
02-12 15:43:55.415 D/Mono    ( 4064): Found as '_monodroid_get_identity_hash_code'.
02-12 15:43:55.447 D/Mono    ( 4064): DllImport searching in: '__Internal' ('(null)').
02-12 15:43:55.447 D/Mono    ( 4064): Searching for 'java_interop_jnienv_get_object_class'.
02-12 15:43:55.447 D/Mono    ( 4064): Probing 'java_interop_jnienv_get_object_class'.
02-12 15:43:55.447 D/Mono    ( 4064): Found as 'java_interop_jnienv_get_object_class'.
02-12 15:43:55.451 D/Mono    ( 4064): DllImport searching in: '__Internal' ('(null)').
02-12 15:43:55.451 D/Mono    ( 4064): Searching for 'java_interop_jnienv_call_object_method'.
02-12 15:43:55.451 D/Mono    ( 4064): Probing 'java_interop_jnienv_call_object_method'.
02-12 15:43:55.451 D/Mono    ( 4064): Found as 'java_interop_jnienv_call_object_method'.
02-12 15:43:55.456 D/Mono    ( 4064): DllImport searching in: '__Internal' ('(null)').
02-12 15:43:55.456 D/Mono    ( 4064): Searching for 'java_interop_jnienv_get_string_length'.
02-12 15:43:55.456 D/Mono    ( 4064): Probing 'java_interop_jnienv_get_string_length'.
02-12 15:43:55.456 D/Mono    ( 4064): Found as 'java_interop_jnienv_get_string_length'.
02-12 15:43:55.459 D/Mono    ( 4064): DllImport searching in: '__Internal' ('(null)').
02-12 15:43:55.459 D/Mono    ( 4064): Searching for 'java_interop_jnienv_get_string_chars'.
02-12 15:43:55.459 D/Mono    ( 4064): Probing 'java_interop_jnienv_get_string_chars'.
02-12 15:43:55.459 D/Mono    ( 4064): Found as 'java_interop_jnienv_get_string_chars'.
02-12 15:43:55.464 D/Mono    ( 4064): DllImport searching in: '__Internal' ('(null)').
02-12 15:43:55.464 D/Mono    ( 4064): Searching for 'java_interop_jnienv_release_string_chars'.
02-12 15:43:55.464 D/Mono    ( 4064): Probing 'java_interop_jnienv_release_string_chars'.
02-12 15:43:55.464 D/Mono    ( 4064): Found as 'java_interop_jnienv_release_string_chars'.
02-12 15:43:55.473 D/Mono    ( 4064): DllImport searching in: '__Internal' ('(null)').
02-12 15:43:55.473 D/Mono    ( 4064): Searching for 'monodroid_typemap_java_to_managed'.
02-12 15:43:55.473 D/Mono    ( 4064): Probing 'monodroid_typemap_java_to_managed'.
02-12 15:43:55.473 D/Mono    ( 4064): Found as 'monodroid_typemap_java_to_managed'.
02-12 15:43:55.538 D/Mono    ( 4064): DllImport searching in: '__Internal' ('(null)').
02-12 15:43:55.538 D/Mono    ( 4064): Searching for 'java_interop_jnienv_get_superclass'.
02-12 15:43:55.538 D/Mono    ( 4064): Probing 'java_interop_jnienv_get_superclass'.
02-12 15:43:55.538 D/Mono    ( 4064): Found as 'java_interop_jnienv_get_superclass'.
02-12 15:43:55.634 D/Mono    ( 4064): DllImport searching in: '__Internal' ('(null)').
02-12 15:43:55.634 D/Mono    ( 4064): Searching for 'java_interop_jnienv_is_instance_of'.
02-12 15:43:55.634 D/Mono    ( 4064): Probing 'java_interop_jnienv_is_instance_of'.
02-12 15:43:55.634 D/Mono    ( 4064): Found as 'java_interop_jnienv_is_instance_of'.
02-12 15:43:55.640 D/Mono    ( 4064): DllImport searching in: '__Internal' ('(null)').
02-12 15:43:55.640 D/Mono    ( 4064): Searching for '_monodroid_gref_log'.
02-12 15:43:55.640 D/Mono    ( 4064): Probing '_monodroid_gref_log'.
02-12 15:43:55.640 D/Mono    ( 4064): Found as '_monodroid_gref_log'.
02-12 15:43:55.709 D/Mono    ( 4064): Image addref System.Linq[0xa3175720] -> System.Linq.dll[0xa3173c00]: 2
02-12 15:43:55.709 D/Mono    ( 4064): Prepared to set up assembly 'System.Linq' (System.Linq.dll)
02-12 15:43:55.709 D/Mono    ( 4064): Assembly System.Linq[0xa3175720] added to domain RootDomain, ref_count=1
02-12 15:43:55.710 D/Mono    ( 4064): AOT: image 'System.Linq.dll.so' not found: dlopen failed: library "/data/app/com.xamarin.xamarinforms_listviewselection-1/lib/x86/libaot-System.Linq.dll.so" not found
02-12 15:43:55.710 D/Mono    ( 4064): AOT: image '/usr/local/lib/mono/aot-cache/x86/System.Linq.dll.so' not found: dlopen failed: library "/data/app/com.xamarin.xamarinforms_listviewselection-1/lib/x86/libaot-System.Linq.dll.so" not found
02-12 15:43:55.710 D/Mono    ( 4064): Config attempting to parse: 'System.Linq.dll.config'.
02-12 15:43:55.710 D/Mono    ( 4064): Config attempting to parse: '/usr/local/etc/mono/assemblies/System.Linq/System.Linq.config'.
02-12 15:43:55.710 D/Mono    ( 4064): Assembly Ref addref Java.Interop[0xa3175000] -> System.Linq[0xa3175720]: 2
02-12 15:43:55.713 D/Mono    ( 4064): Image addref System.Core[0xa3175840] -> System.Core.dll[0xa3172800]: 2
02-12 15:43:55.713 D/Mono    ( 4064): Prepared to set up assembly 'System.Core' (System.Core.dll)
02-12 15:43:55.713 D/Mono    ( 4064): Assembly System.Core[0xa3175840] added to domain RootDomain, ref_count=1
02-12 15:43:55.714 D/Mono    ( 4064): AOT: image 'System.Core.dll.so' not found: dlopen failed: library "/data/app/com.xamarin.xamarinforms_listviewselection-1/lib/x86/libaot-System.Core.dll.so" not found
02-12 15:43:55.715 D/Mono    ( 4064): AOT: image '/usr/local/lib/mono/aot-cache/x86/System.Core.dll.so' not found: dlopen failed: library "/data/app/com.xamarin.xamarinforms_listviewselection-1/lib/x86/libaot-System.Core.dll.so" not found
02-12 15:43:55.715 D/Mono    ( 4064): Config attempting to parse: 'System.Core.dll.config'.
02-12 15:43:55.715 D/Mono    ( 4064): Config attempting to parse: '/usr/local/etc/mono/assemblies/System.Core/System.Core.config'.
02-12 15:43:55.715 D/Mono    ( 4064): Assembly Ref addref System.Linq[0xa3175720] -> System.Core[0xa3175840]: 2
02-12 15:43:55.715 D/Mono    ( 4064): Assembly Ref addref System.Core[0xa3175840] -> mscorlib[0xa3b1e460]: 9
Loaded assembly: System.Linq.dll [External]
Loaded assembly: System.Core.dll [External]
02-12 15:43:55.730 D/Mono    ( 4064): Image addref System.Runtime.Extensions[0xa31758a0] -> System.Runtime.Extensions.dll[0xa3172d00]: 2
02-12 15:43:55.730 D/Mono    ( 4064): Prepared to set up assembly 'System.Runtime.Extensions' (System.Runtime.Extensions.dll)
02-12 15:43:55.730 D/Mono    ( 4064): Assembly System.Runtime.Extensions[0xa31758a0] added to domain RootDomain, ref_count=1
02-12 15:43:55.731 D/Mono    ( 4064): AOT: image 'System.Runtime.Extensions.dll.so' not found: dlopen failed: library "/data/app/com.xamarin.xamarinforms_listviewselection-1/lib/x86/libaot-System.Runtime.Extensions.dll.so" not found
02-12 15:43:55.732 D/Mono    ( 4064): AOT: image '/usr/local/lib/mono/aot-cache/x86/System.Runtime.Extensions.dll.so' not found: dlopen failed: library "/data/app/com.xamarin.xamarinforms_listviewselection-1/lib/x86/libaot-System.Runtime.Extensions.dll.so" not found
Loaded assembly: System.Runtime.Extensions.dll [External]02-12 15:43:55.732 D/Mono    ( 4064): Config attempting to parse: 'System.Runtime.Extensions.dll.config'.

02-12 15:43:55.732 D/Mono    ( 4064): Config attempting to parse: '/usr/local/etc/mono/assemblies/System.Runtime.Extensions/System.Runtime.Extensions.config'.
02-12 15:43:55.732 D/Mono    ( 4064): Assembly Ref addref Java.Interop[0xa3175000] -> System.Runtime.Extensions[0xa31758a0]: 2
02-12 15:43:55.732 D/Mono    ( 4064): Assembly Ref addref System.Runtime.Extensions[0xa31758a0] -> mscorlib[0xa3b1e460]: 10
02-12 15:43:55.747 D/Mono    ( 4064): Image addref System.Reflection.Extensions[0xa3175a20] -> System.Reflection.Extensions.dll[0xa3174600]: 2
02-12 15:43:55.747 D/Mono    ( 4064): Prepared to set up assembly 'System.Reflection.Extensions' (System.Reflection.Extensions.dll)
02-12 15:43:55.747 D/Mono    ( 4064): Assembly System.Reflection.Extensions[0xa3175a20] added to domain RootDomain, ref_count=1
02-12 15:43:55.748 D/Mono    ( 4064): AOT: image 'System.Reflection.Extensions.dll.so' not found: dlopen failed: library "/data/app/com.xamarin.xamarinforms_listviewselection-1/lib/x86/libaot-System.Reflection.Extensions.dll.so" not found
02-12 15:43:55.748 D/Mono    ( 4064): AOT: image '/usr/local/lib/mono/aot-cache/x86/System.Reflection.Extensions.dll.so' not found: dlopen failed: library "/data/app/com.xamarin.xamarinforms_listviewselection-1/lib/x86/libaot-System.Reflection.Extensions.dll.so" not found
02-12 15:43:55.748 D/Mono    ( 4064): Config attempting to parse: 'System.Reflection.Extensions.dll.config'.
02-12 15:43:55.748 D/Mono    ( 4064): Config attempting to parse: '/usr/local/etc/mono/assemblies/System.Reflection.Extensions/System.Reflection.Extensions.config'.
Loaded assembly: System.Reflection.Extensions.dll [External]02-12 15:43:55.749 D/Mono    ( 4064): Assembly Ref addref Java.Interop[0xa3175000] -> System.Reflection.Extensions[0xa3175a20]: 2

02-12 15:43:55.749 D/Mono    ( 4064): Assembly Ref addref System.Reflection.Extensions[0xa3175a20] -> mscorlib[0xa3b1e460]: 11
02-12 15:43:55.786 D/Mono    ( 4064): Assembly Ref addref Mono.Android[0xa3b1e5e0] -> System.Core[0xa3175840]: 3
02-12 15:43:55.787 D/Mono    ( 4064): DllImport searching in: '__Internal' ('(null)').
02-12 15:43:55.787 D/Mono    ( 4064): Searching for 'monodroid_typemap_managed_to_java'.
02-12 15:43:55.787 D/Mono    ( 4064): Probing 'monodroid_typemap_managed_to_java'.
02-12 15:43:55.787 D/Mono    ( 4064): Found as 'monodroid_typemap_managed_to_java'.
02-12 15:43:55.836 D/Mono    ( 4064): DllImport searching in: '__Internal' ('(null)').
02-12 15:43:55.836 D/Mono    ( 4064): Searching for 'java_interop_jnienv_alloc_object'.
02-12 15:43:55.836 D/Mono    ( 4064): Probing 'java_interop_jnienv_alloc_object'.
02-12 15:43:55.836 D/Mono    ( 4064): Found as 'java_interop_jnienv_alloc_object'.
02-12 15:43:55.941 D/Mono    ( 4064): Assembly Loader probing location: '/storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/Xamarin.Interactive.dll'.
02-12 15:43:55.942 D/Mono    ( 4064): Image addref Xamarin.Interactive[0xa3175960] -> /storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/Xamarin.Interactive.dll[0xa3174b00]: 2
02-12 15:43:55.942 D/Mono    ( 4064): Prepared to set up assembly 'Xamarin.Interactive' (/storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/Xamarin.Interactive.dll)
02-12 15:43:55.942 D/Mono    ( 4064): Assembly Xamarin.Interactive[0xa3175960] added to domain RootDomain, ref_count=1
02-12 15:43:55.962 D/Mono    ( 4064): AOT: image '/storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/Xamarin.Interactive.dll.so' not found: dlopen failed: library "/data/app/com.xamarin.xamarinforms_listviewselection-1/lib/x86/libaot-Xamarin.Interactive.dll.so" not found
02-12 15:43:55.963 D/Mono    ( 4064): AOT: image '/usr/local/lib/mono/aot-cache/x86/Xamarin.Interactive.dll.so' not found: dlopen failed: library "/data/app/com.xamarin.xamarinforms_listviewselection-1/lib/x86/libaot-Xamarin.Interactive.dll.so" not found
